 01, 1978111912, 102S,  970E
 01, 1978111918, 105S,  968E
 01, 1978112000, 110S,  962E
 01, 1978112006, 120S,  951E
 01, 1978112012, 129S,  940E
 01, 1978112018, 131S,  939E
 01, 1978112100, 133S,  936E
 01, 1978112106, 136S,  923E
 01, 1978112112, 140S,  910E
 01, 1978112118, 142S,  896E
 01, 1978112200, 148S,  885E
 01, 1978112206, 161S,  885E
 01, 1978112212, 174S,  888E
 01, 1978112218, 187S,  889E
 01, 1978112300, 200S,  890E
 02, 1978121306, 199S,  410E
 02, 1978121312, 195S,  410E
 02, 1978121318, 189S,  410E
 02, 1978121400, 181S,  410E
 02, 1978121406, 174S,  410E
 02, 1978121412, 171S,  410E
 02, 1978121418, 169S,  411E
 02, 1978121500, 165S,  413E
 02, 1978121506, 162S,  415E
 02, 1978121512, 162S,  415E
 02, 1978121518, 163S,  416E
 02, 1978121600, 164S,  418E
 02, 1978121606, 165S,  420E
 02, 1978121612, 166S,  421E
 02, 1978121618, 168S,  421E
 02, 1978121700, 169S,  421E
 02, 1978121706, 170S,  421E
 02, 1978121712, 171S,  420E
 02, 1978121718, 171S,  419E
 02, 1978121800, 171S,  418E
 02, 1978121806, 170S,  415E
 02, 1978121812, 168S,  410E
 02, 1978121818, 165S,  405E
 02, 1978121900, 164S,  400E
 02, 1978121906, 164S,  395E
 02, 1978121912, 165S,  390E
 02, 1978121918, 167S,  385E
 02, 1978122000, 169S,  382E
 02, 1978122006, 171S,  379E
 02, 1978122012, 173S,  375E
 02, 1978122018, 175S,  371E
 02, 1978122100, 178S,  369E
 02, 1978122106, 182S,  368E
 02, 1978122112, 186S,  368E
 02, 1978122118, 191S,  369E
 02, 1978122200, 194S,  371E
 02, 1978122206, 198S,  372E
 02, 1978122212, 204S,  369E
 02, 1978122218, 212S,  365E
 02, 1978122300, 222S,  359E
 02, 1978122306, 229S,  355E
 02, 1978122312, 228S,  357E
 02, 1978122318, 225S,  361E
 02, 1978122400, 225S,  366E
 02, 1978122406, 224S,  370E
 02, 1978122412, 222S,  374E
 02, 1978122418, 220S,  377E
 02, 1978122500, 217S,  381E
 02, 1978122506, 215S,  386E
 02, 1978122512, 213S,  397E
 02, 1978122518, 213S,  410E
 02, 1978122600, 213S,  420E
 02, 1978122606, 215S,  430E
 02, 1978122612, 217S,  440E
 02, 1978122618, 221S,  451E
 02, 1978122700, 226S,  462E
 02, 1978122706, 232S,  473E
 02, 1978122712, 236S,  480E
 02, 1978122718, 240S,  485E
 02, 1978122800, 245S,  492E
 02, 1978122806, 250S,  500E
 02, 1978122812, 252S,  510E
 02, 1978122818, 255S,  520E
 02, 1978122900, 257S,  529E
 02, 1978122906, 260S,  539E
 02, 1978122912, 260S,  550E
 02, 1978122918, 258S,  559E
 02, 1978123000, 257S,  566E
 02, 1978123006, 258S,  574E
 02, 1978123012, 263S,  581E
 02, 1978123018, 269S,  589E
 02, 1978123100, 275S,  596E
 02, 1978123106, 282S,  604E
 02, 1978123112, 290S,  615E
 02, 1978123118, 298S,  630E
 02, 1979010100, 302S,  649E
 02, 1979010106, 303S,  668E
 02, 1979010112, 303S,  684E
 02, 1979010118, 303S,  698E
 02, 1979010200, 301S,  709E
 02, 1979010206, 300S,  720E
 02, 1979010212, 299S,  730E
 02, 1979010218, 299S,  739E
 02, 1979010300, 299S,  748E
 02, 1979010306, 300S,  750E
 02, 1979010312, 306S,  744E
 02, 1979010318, 314S,  738E
 02, 1979010400, 320S,  731E
 02, 1979010406, 325S,  725E
 02, 1979010412, 330S,  725E
 02, 1979010418, 335S,  730E
 02, 1979010500, 339S,  735E
 02, 1979010506, 341S,  741E
 03, 1978122000,  98S,  875E
 03, 1978122006, 100S,  880E
 03, 1978122012, 102S,  885E
 03, 1978122018, 104S,  890E
 03, 1978122100, 105S,  893E
 03, 1978122106, 108S,  892E
 03, 1978122112, 110S,  888E
 03, 1978122118, 111S,  884E
 03, 1978122200, 111S,  880E
 03, 1978122206, 113S,  875E
 03, 1978122212, 114S,  869E
 03, 1978122218, 113S,  863E
 03, 1978122300, 113S,  855E
 03, 1978122306, 114S,  845E
 03, 1978122312, 116S,  835E
 03, 1978122318, 118S,  827E
 03, 1978122400, 120S,  820E
 03, 1978122406, 121S,  811E
 03, 1978122412, 122S,  801E
 03, 1978122418, 123S,  796E
 03, 1978122500, 125S,  790E
 03, 1978122506, 127S,  776E
 03, 1978122512, 130S,  760E
 03, 1978122518, 132S,  743E
 03, 1978122600, 135S,  725E
 04, 1978122412,  40S, 1720E
 04, 1978122418,  46S, 1733E
 04, 1978122500,  52S, 1741E
 04, 1978122506,  58S, 1746E
 04, 1978122512,  63S, 1748E
 04, 1978122518,  67S, 1749E
 04, 1978122600,  71S, 1750E
 04, 1978122606,  76S, 1751E
 04, 1978122612,  82S, 1753E
 04, 1978122618,  92S, 1755E
 04, 1978122700, 100S, 1757E
 04, 1978122706, 103S, 1758E
 04, 1978122712, 105S, 1760E
 04, 1978122718, 108S, 1761E
 04, 1978122800, 112S, 1763E
 04, 1978122806, 121S, 1768E
 04, 1978122812, 132S, 1775E
 04, 1978122818, 139S, 1780E
 04, 1978122900, 148S, 1786E
 04, 1978122906, 163S, 1796E
 04, 1978122912, 179S, 1794W
 04, 1978122918, 195S, 1786W
 04, 1978123000, 212S, 1777W
 04, 1978123006, 233S, 1769W
 04, 1978123012, 257S, 1760W
 04, 1978123018, 284S, 1754W
 04, 1978123100, 310S, 1750W
 04, 1978123106, 333S, 1748W
 04, 1978123112, 355S, 1748W
 05, 1978122900, 100S, 1356E
 05, 1978122906, 111S, 1364E
 05, 1978122912, 120S, 1372E
 05, 1978122918, 126S, 1380E
 05, 1978123000, 130S, 1388E
 05, 1978123006, 132S, 1393E
 05, 1978123012, 135S, 1396E
 05, 1978123018, 137S, 1399E
 05, 1978123100, 140S, 1403E
 05, 1978123106, 144S, 1411E
 05, 1978123112, 148S, 1420E
 05, 1978123118, 151S, 1430E
 05, 1979010100, 154S, 1439E
 05, 1979010106, 156S, 1446E
 05, 1979010112, 158S, 1452E
 05, 1979010118, 160S, 1457E
 05, 1979010200, 162S, 1463E
 05, 1979010206, 163S, 1468E
 05, 1979010212, 162S, 1474E
 05, 1979010218, 162S, 1478E
 05, 1979010300, 160S, 1480E
 05, 1979010306, 155S, 1477E
 05, 1979010312, 150S, 1471E
 05, 1979010318, 147S, 1463E
 05, 1979010400, 144S, 1455E
 05, 1979010406, 139S, 1450E
 05, 1979010412, 132S, 1446E
 06, 1979010200,  42S, 1791E
 06, 1979010206,  48S, 1781E
 06, 1979010212,  52S, 1770E
 06, 1979010218,  51S, 1755E
 06, 1979010300,  52S, 1741E
 06, 1979010306,  60S, 1732E
 06, 1979010312,  68S, 1725E
 06, 1979010318,  75S, 1718E
 06, 1979010400,  82S, 1712E
 06, 1979010406,  91S, 1706E
 06, 1979010412, 100S, 1700E
 06, 1979010418, 106S, 1693E
 06, 1979010500, 110S, 1685E
 06, 1979010506, 112S, 1679E
 06, 1979010512, 115S, 1673E
 06, 1979010518, 121S, 1668E
 06, 1979010600, 128S, 1665E
 06, 1979010606, 135S, 1663E
 06, 1979010612, 142S, 1662E
 06, 1979010618, 153S, 1661E
 06, 1979010700, 165S, 1660E
 06, 1979010706, 176S, 1662E
 06, 1979010712, 185S, 1662E
 06, 1979010718, 191S, 1652E
 06, 1979010800, 192S, 1640E
 06, 1979010806, 191S, 1632E
 06, 1979010812, 190S, 1623E
 06, 1979010818, 191S, 1614E
 06, 1979010900, 192S, 1605E
 06, 1979010906, 192S, 1588E
 06, 1979010912, 192S, 1568E
 06, 1979010918, 192S, 1554E
 06, 1979011000, 192S, 1545E
 06, 1979011006, 192S, 1540E
 06, 1979011012, 193S, 1535E
 06, 1979011018, 195S, 1529E
 06, 1979011100, 198S, 1523E
 06, 1979011106, 200S, 1507E
 06, 1979011112, 202S, 1481E
 07, 1979010306, 100S,  529E
 07, 1979010312, 105S,  529E
 07, 1979010318, 110S,  529E
 07, 1979010400, 115S,  529E
 07, 1979010406, 119S,  530E
 07, 1979010412, 122S,  532E
 07, 1979010418, 126S,  534E
 07, 1979010500, 130S,  537E
 07, 1979010506, 135S,  539E
 07, 1979010512, 139S,  541E
 07, 1979010518, 143S,  543E
 07, 1979010600, 146S,  546E
 07, 1979010606, 149S,  549E
 07, 1979010612, 158S,  554E
 07, 1979010618, 169S,  558E
 07, 1979010700, 177S,  559E
 07, 1979010706, 185S,  560E
 07, 1979010712, 193S,  561E
 07, 1979010718, 202S,  562E
 07, 1979010800, 214S,  563E
 07, 1979010806, 225S,  566E
 07, 1979010812, 229S,  573E
 07, 1979010818, 230S,  580E
 07, 1979010900, 231S,  588E
 07, 1979010906, 232S,  593E
 07, 1979010912, 234S,  594E
 07, 1979010918, 236S,  596E
 07, 1979011000, 238S,  597E
 07, 1979011006, 239S,  599E
 07, 1979011012, 239S,  594E
 07, 1979011018, 239S,  585E
 07, 1979011100, 239S,  578E
 07, 1979011106, 239S,  570E
 07, 1979011112, 241S,  563E
 07, 1979011118, 245S,  555E
 07, 1979011200, 249S,  549E
