 01, 1963111400, 100S, 1700E
 01, 1963111406, 100S, 1709E
 01, 1963111412, 103S, 1716E
 01, 1963111418, 109S, 1721E
 01, 1963111500, 115S, 1720E
 01, 1963111506, 116S, 1715E
 01, 1963111512, 118S, 1710E
 01, 1963111518, 121S, 1705E
 01, 1963111600, 125S, 1700E
 01, 1963111606, 129S, 1701E
 01, 1963111612, 133S, 1704E
 01, 1963111618, 136S, 1704E
 01, 1963111700, 140S, 1703E
 01, 1963111706, 147S, 1702E
 01, 1963111712, 154S, 1700E
 01, 1963111718, 159S, 1694E
 01, 1963111800, 163S, 1690E
 01, 1963111806, 167S, 1691E
 01, 1963111812, 171S, 1693E
 01, 1963111818, 175S, 1694E
 01, 1963111900, 178S, 1697E
 01, 1963111906, 180S, 1701E
 01, 1963111912, 181S, 1706E
 01, 1963111918, 183S, 1710E
 01, 1963112000, 186S, 1715E
 01, 1963112006, 189S, 1725E
 01, 1963112012, 193S, 1738E
 01, 1963112018, 199S, 1749E
 01, 1963112100, 205S, 1760E
 01, 1963112106, 209S, 1769E
 01, 1963112112, 213S, 1775E
 01, 1963112118, 219S, 1779E
 01, 1963112200, 225S, 1782E
 01, 1963112206, 230S, 1784E
 01, 1963112212, 234S, 1787E
 01, 1963112218, 236S, 1792E
 01, 1963112300, 237S, 1798E
 02, 1963120518,  53S,  734E
 02, 1963120600,  57S,  727E
 02, 1963120606,  62S,  720E
 02, 1963120612,  67S,  712E
 02, 1963120618,  72S,  704E
 02, 1963120700,  77S,  697E
 02, 1963120706,  83S,  689E
 02, 1963120712,  94S,  678E
 02, 1963120718, 106S,  666E
 02, 1963120800, 119S,  654E
 02, 1963120806, 128S,  644E
 02, 1963120812, 132S,  638E
 02, 1963120818, 136S,  635E
 02, 1963120900, 140S,  631E
 02, 1963120906, 144S,  628E
 02, 1963120912, 147S,  625E
 02, 1963120918, 150S,  622E
 02, 1963121000, 153S,  620E
 02, 1963121006, 156S,  620E
 02, 1963121012, 163S,  622E
 02, 1963121018, 172S,  625E
 02, 1963121100, 178S,  628E
 02, 1963121106, 184S,  632E
 02, 1963121112, 192S,  635E
 02, 1963121118, 200S,  639E
 02, 1963121200, 208S,  642E
 02, 1963121206, 216S,  646E
 02, 1963121212, 227S,  652E
 02, 1963121218, 240S,  659E
 02, 1963121300, 249S,  665E
 02, 1963121306, 258S,  672E
 02, 1963121312, 271S,  682E
 02, 1963121318, 285S,  694E
 02, 1963121400, 297S,  707E
 02, 1963121406, 309S,  720E
 03, 1963121700, 114S, 1715E
 03, 1963121706, 116S, 1721E
 03, 1963121712, 118S, 1726E
 03, 1963121718, 119S, 1731E
 03, 1963121800, 121S, 1733E
 03, 1963121806, 125S, 1731E
 03, 1963121812, 129S, 1729E
 03, 1963121818, 130S, 1727E
 03, 1963121900, 134S, 1725E
 03, 1963121906, 148S, 1728E
 03, 1963121912, 164S, 1733E
 03, 1963121918, 178S, 1735E
 03, 1963122000, 192S, 1739E
 03, 1963122006, 208S, 1750E
 03, 1963122012, 225S, 1765E
 03, 1963122018, 241S, 1778E
