 01, 1984110906,  77S,  809E
 01, 1984110912,  81S,  799E
 01, 1984110918,  85S,  788E
 01, 1984111000,  88S,  777E
 01, 1984111006,  90S,  766E
 01, 1984111012,  91S,  754E
 01, 1984111018,  93S,  742E
 01, 1984111100,  95S,  730E
 01, 1984111106,  98S,  719E
 01, 1984111112, 100S,  708E
 01, 1984111118, 103S,  697E
 01, 1984111200, 106S,  685E
 01, 1984111206, 110S,  673E
 01, 1984111212, 113S,  660E
 01, 1984111218, 115S,  646E
 01, 1984111300, 118S,  628E
 01, 1984111306, 122S,  610E
 01, 1984111312, 127S,  593E
 01, 1984111318, 132S,  577E
 01, 1984111400, 137S,  564E
 01, 1984111406, 141S,  554E
 01, 1984111412, 145S,  545E
 01, 1984111418, 149S,  537E
 01, 1984111500, 152S,  530E
 01, 1984111506, 156S,  524E
 01, 1984111512, 161S,  519E
 01, 1984111518, 167S,  514E
 01, 1984111600, 172S,  510E
 01, 1984111606, 177S,  506E
 01, 1984111612, 181S,  503E
 01, 1984111618, 185S,  499E
 01, 1984111700, 188S,  496E
 01, 1984111706, 190S,  492E
 02, 1984120206, 107S,  821E
 02, 1984120212, 113S,  816E
 02, 1984120218, 119S,  810E
 02, 1984120300, 125S,  803E
 02, 1984120306, 131S,  794E
 02, 1984120312, 137S,  783E
 02, 1984120318, 143S,  772E
 02, 1984120400, 146S,  762E
 02, 1984120406, 148S,  752E
 02, 1984120412, 152S,  743E
 02, 1984120418, 156S,  735E
 02, 1984120500, 161S,  729E
 02, 1984120506, 166S,  723E
 02, 1984120512, 170S,  717E
 02, 1984120518, 174S,  711E
 02, 1984120600, 178S,  706E
 02, 1984120606, 182S,  701E
 02, 1984120612, 186S,  696E
 02, 1984120618, 189S,  690E
 02, 1984120700, 193S,  683E
 02, 1984120706, 197S,  675E
 02, 1984120712, 200S,  666E
 02, 1984120718, 202S,  658E
 02, 1984120800, 204S,  650E
 02, 1984120806, 206S,  642E
 03, 1984120806,  83S,  985E
