 01, 2011120206,  61S,  972E
 09, 2012012518, 157S, 1083E
 09, 2012012600, 160S, 1087E
 09, 2012012606, 165S, 1089E
 09, 2012012612, 169S, 1092E
 09, 2012012618, 173S, 1096E
 09, 2012012700, 179S, 1100E
 09, 2012012700, 179S, 1100E
 09, 2012012706, 185S, 1103E
 09, 2012012706, 185S, 1103E
 09, 2012012712, 191S, 1107E
 09, 2012012712, 191S, 1107E
 09, 2012012718, 194S, 1109E
 09, 2012012718, 194S, 1109E
 09, 2012012800, 197S, 1108E
 09, 2012012800, 197S, 1108E
 09, 2012012806, 200S, 1107E
 09, 2012012806, 200S, 1107E
 09, 2012012812, 202S, 1108E
 09, 2012012812, 202S, 1108E
 09, 2012012818, 205S, 1109E
 09, 2012012818, 205S, 1109E
 09, 2012012900, 203S, 1112E
 09, 2012012900, 203S, 1112E
 09, 2012012906, 200S, 1111E
 09, 2012012906, 200S, 1111E
 09, 2012012912, 198S, 1110E
 09, 2012012912, 198S, 1110E
 09, 2012012918, 198S, 1108E
 09, 2012012918, 198S, 1108E
 09, 2012013000, 199S, 1106E
 09, 2012013000, 199S, 1106E
 09, 2012013006, 202S, 1104E
 09, 2012013006, 202S, 1104E
 09, 2012013012, 206S, 1103E
 09, 2012013012, 206S, 1103E
 09, 2012013018, 212S, 1099E
 09, 2012013018, 212S, 1099E
 09, 2012013100, 219S, 1094E
 09, 2012013100, 219S, 1094E
 09, 2012013106, 228S, 1088E
 09, 2012013106, 228S, 1088E
 09, 2012013112, 239S, 1083E
 09, 2012013112, 239S, 1083E
 09, 2012013118, 250S, 1078E
 09, 2012013118, 250S, 1078E
 09, 2012013118, 250S, 1078E
 09, 2012020100, 261S, 1078E
 09, 2012020100, 261S, 1078E
 09, 2012020106, 273S, 1077E
 09, 2012020106, 273S, 1077E
 09, 2012020112, 285S, 1088E
 09, 2012020112, 285S, 1088E
 09, 2012020118, 292S, 1096E
 09, 2012020118, 292S, 1096E
 09, 2012020200, 298S, 1107E
 09, 2012020200, 298S, 1107E
 09, 2012020206, 300S, 1120E
 09, 2012020212, 299S, 1133E
 09, 2012020218, 298S, 1144E
 09, 2012020300, 299S, 1154E
 10, 2012020218, 154S, 1462E
 10, 2012020300, 159S, 1473E
 10, 2012020306, 166S, 1482E
 10, 2012020312, 169S, 1493E
 10, 2012020318, 172S, 1498E
 10, 2012020400, 172S, 1501E
 10, 2012020406, 172S, 1504E
 10, 2012020412, 169S, 1506E
 10, 2012020418, 169S, 1517E
 10, 2012020500, 171S, 1529E
 10, 2012020506, 172S, 1540E
 10, 2012020512, 170S, 1551E
 10, 2012020518, 169S, 1563E
 10, 2012020600, 170S, 1577E
 10, 2012020600, 170S, 1577E
 10, 2012020606, 171S, 1590E
 10, 2012020606, 171S, 1590E
 10, 2012020612, 172S, 1603E
 10, 2012020612, 172S, 1603E
 10, 2012020618, 175S, 1617E
 10, 2012020618, 175S, 1617E
 10, 2012020618, 175S, 1617E
 10, 2012020700, 180S, 1631E
 10, 2012020700, 180S, 1631E
 10, 2012020700, 180S, 1631E
 10, 2012020706, 185S, 1645E
 10, 2012020706, 185S, 1645E
 10, 2012020706, 185S, 1645E
 10, 2012020712, 188S, 1659E
 10, 2012020712, 188S, 1659E
 10, 2012020712, 188S, 1659E
 10, 2012020718, 193S, 1673E
 10, 2012020718, 193S, 1673E
 10, 2012020718, 193S, 1673E
 10, 2012020800, 198S, 1683E
 10, 2012020800, 198S, 1683E
 10, 2012020800, 198S, 1683E
 10, 2012020806, 206S, 1694E
 10, 2012020806, 206S, 1694E
 10, 2012020806, 206S, 1694E
 10, 2012020812, 211S, 1701E
 10, 2012020812, 211S, 1701E
 10, 2012020812, 211S, 1701E
 10, 2012020818, 218S, 1706E
 10, 2012020818, 218S, 1706E
 10, 2012020818, 218S, 1706E
 10, 2012020900, 225S, 1709E
 10, 2012020900, 225S, 1709E
 10, 2012020900, 225S, 1709E
 10, 2012020906, 232S, 1711E
 10, 2012020906, 232S, 1711E
 10, 2012020906, 232S, 1711E
 10, 2012020912, 239S, 1714E
 10, 2012020912, 239S, 1714E
 10, 2012020912, 239S, 1714E
 10, 2012020918, 246S, 1717E
 10, 2012020918, 246S, 1717E
 10, 2012020918, 246S, 1717E
 10, 2012021000, 253S, 1722E
 10, 2012021000, 253S, 1722E
 10, 2012021000, 253S, 1722E
 10, 2012021006, 257S, 1728E
 10, 2012021006, 257S, 1728E
 10, 2012021006, 257S, 1728E
 10, 2012021012, 260S, 1736E
 10, 2012021012, 260S, 1736E
 10, 2012021012, 260S, 1736E
 10, 2012021018, 263S, 1745E
 10, 2012021018, 263S, 1745E
 10, 2012021018, 263S, 1745E
 10, 2012021100, 262S, 1755E
 10, 2012021100, 262S, 1755E
 10, 2012021100, 262S, 1755E
 10, 2012021106, 262S, 1765E
 10, 2012021106, 262S, 1765E
 10, 2012021106, 262S, 1765E
 10, 2012021112, 261S, 1775E
 10, 2012021112, 261S, 1775E
 10, 2012021112, 261S, 1775E
 10, 2012021118, 259S, 1784E
 10, 2012021200, 254S, 1794E
 10, 2012021206, 248S, 1795W
 10, 2012021212, 241S, 1784W
 10, 2012021218, 235S, 1777W
 10, 2012021300, 229S, 1771W
 10, 2012021306, 225S, 1764W
 10, 2012021312, 220S, 1763W
 10, 2012021318, 216S, 1761W
 10, 2012021400, 214S, 1761W
 10, 2012021406, 212S, 1761W
 10, 2012021412, 211S, 1762W
 10, 2012021418, 210S, 1764W
 10, 2012021500, 210S, 1767W
 10, 2012021506, 214S, 1768W
 10, 2012021512, 219S, 1771W
 10, 2012021518, 226S, 1770W
 10, 2012021600, 232S, 1766W
 10, 2012021606, 239S, 1758W
 10, 2012021612, 247S, 1754W
 10, 2012021618, 253S, 1757W
 11, 2012020512, 170S, 1760E
 11, 2012020518, 171S, 1779E
 11, 2012020600, 171S, 1798E
 11, 2012020606, 175S, 1780W
 11, 2012020612, 182S, 1757W
 11, 2012020618, 190S, 1738W
 11, 2012020700, 201S, 1718W
 11, 2012020706, 215S, 1700W
 11, 2012020706, 215S, 1700W
 11, 2012020712, 232S, 1671W
 11, 2012020718, 253S, 1642W
 11, 2012020800, 277S, 1611W
 11, 2012020806, 296S, 1580W
 11, 2012020812, 308S, 1541W
 12, 2012020812, 133S,  697E
 12, 2012020818, 136S,  685E
 12, 2012020900, 138S,  671E
 12, 2012020906, 140S,  661E
 12, 2012020912, 140S,  653E
 12, 2012020918, 143S,  645E
 12, 2012021000, 149S,  635E
 12, 2012021006, 153S,  625E
 12, 2012021006, 153S,  625E
 12, 2012021012, 156S,  617E
 12, 2012021012, 156S,  617E
 12, 2012021012, 156S,  617E
 12, 2012021018, 161S,  610E
 12, 2012021018, 161S,  610E
 12, 2012021018, 161S,  610E
 12, 2012021100, 168S,  601E
 12, 2012021100, 168S,  601E
 12, 2012021100, 168S,  601E
 12, 2012021106, 170S,  594E
 12, 2012021106, 170S,  594E
 12, 2012021106, 170S,  594E
 12, 2012021112, 172S,  590E
 12, 2012021112, 172S,  590E
 12, 2012021112, 172S,  590E
 12, 2012021118, 173S,  586E
 12, 2012021118, 173S,  586E
 12, 2012021118, 173S,  586E
 12, 2012021200, 174S,  581E
 12, 2012021200, 174S,  581E
 12, 2012021200, 174S,  581E
 12, 2012021206, 176S,  575E
 12, 2012021206, 176S,  575E
 12, 2012021206, 176S,  575E
 12, 2012021212, 177S,  567E
 12, 2012021212, 177S,  567E
 12, 2012021212, 177S,  567E
 12, 2012021218, 180S,  555E
 12, 2012021218, 180S,  555E
 12, 2012021218, 180S,  555E
 12, 2012021300, 181S,  542E
 12, 2012021300, 181S,  542E
 12, 2012021300, 181S,  542E
 12, 2012021306, 183S,  528E
 12, 2012021306, 183S,  528E
 12, 2012021306, 183S,  528E
 12, 2012021312, 187S,  514E
 12, 2012021312, 187S,  514E
 12, 2012021312, 187S,  514E
 12, 2012021318, 191S,  500E
 12, 2012021318, 191S,  500E
 12, 2012021318, 191S,  500E
 12, 2012021400, 190S,  487E
 12, 2012021400, 190S,  487E
 12, 2012021400, 190S,  487E
 12, 2012021406, 190S,  472E
 12, 2012021412, 193S,  454E
 12, 2012021418, 202S,  440E
 12, 2012021500, 214S,  431E
 12, 2012021506, 223S,  424E
 12, 2012021512, 234S,  415E
 12, 2012021518, 240S,  412E
 12, 2012021600, 243S,  409E
 12, 2012021606, 246S,  412E
 12, 2012021606, 246S,  412E
 12, 2012021612, 251S,  414E
 12, 2012021612, 251S,  414E
 12, 2012021618, 253S,  419E
 12, 2012021618, 253S,  419E
 12, 2012021700, 254S,  423E
 12, 2012021706, 256S,  426E
 12, 2012021712, 258S,  427E
 12, 2012021718, 261S,  428E
 12, 2012021800, 263S,  432E
 12, 2012021800, 263S,  432E
 12, 2012021806, 264S,  436E
 12, 2012021806, 264S,  436E
 12, 2012021812, 265S,  447E
 12, 2012021812, 265S,  447E
 12, 2012021818, 265S,  459E
 12, 2012021818, 265S,  459E
 12, 2012021900, 259S,  473E
 12, 2012021900, 259S,  473E
 12, 2012021900, 259S,  473E
 12, 2012021906, 259S,  490E
 12, 2012021906, 259S,  490E
 12, 2012021906, 259S,  490E
 12, 2012021912, 260S,  506E
 12, 2012021912, 260S,  506E
 12, 2012021912, 260S,  506E
 12, 2012021918, 260S,  521E
 12, 2012021918, 260S,  521E
 12, 2012021918, 260S,  521E
 12, 2012022000, 260S,  531E
 12, 2012022000, 260S,  531E
 12, 2012022006, 258S,  535E
 12, 2012022012, 250S,  531E
 12, 2012022018, 241S,  528E
 12, 2012022100, 234S,  525E
 12, 2012022106, 229S,  523E
 12, 2012022112, 225S,  522E
 12, 2012022118, 221S,  524E
 13, 2012021106, 116S, 1095E
 13, 2012021112, 113S, 1078E
 13, 2012021118, 112S, 1062E
 13, 2012021200, 115S, 1046E
 13, 2012021206, 116S, 1030E
 13, 2012021212, 118S, 1015E
 13, 2012021218, 120S, 1000E
 13, 2012021300, 120S,  986E
 13, 2012021306, 121S,  972E
 13, 2012021312, 122S,  958E
 13, 2012021318, 125S,  943E
 13, 2012021400, 129S,  927E
 13, 2012021406, 135S,  911E
 13, 2012021412, 139S,  894E
 13, 2012021418, 143S,  877E
 13, 2012021500, 143S,  864E
 13, 2012021506, 145S,  853E
 13, 2012021512, 147S,  844E
 13, 2012021518, 150S,  835E
 13, 2012021600, 149S,  826E
 13, 2012021606, 150S,  819E
 13, 2012021612, 150S,  815E
 13, 2012021618, 151S,  811E
 13, 2012021700, 154S,  810E
 13, 2012021706, 155S,  805E
 13, 2012021712, 164S,  803E
 13, 2012021718, 169S,  791E
 13, 2012021800, 171S,  778E
 13, 2012021806, 173S,  772E
 13, 2012021812, 176S,  761E
 13, 2012021818, 178S,  747E
 13, 2012021900, 181S,  731E
 13, 2012021906, 186S,  715E
 13, 2012021912, 188S,  698E
 13, 2012021918, 191S,  682E
 13, 2012022000, 191S,  668E
 13, 2012022006, 188S,  659E
 13, 2012022012, 189S,  653E
 13, 2012022018, 191S,  648E
 13, 2012022100, 192S,  644E
 13, 2012022106, 196S,  642E
 13, 2012022112, 200S,  640E
 13, 2012022118, 206S,  638E
 13, 2012022200, 215S,  637E
 13, 2012022206, 225S,  637E
 13, 2012022212, 236S,  637E
 13, 2012022218, 253S,  637E
 13, 2012022300, 279S,  637E
 13, 2012022306, 301S,  640E
 13, 2012022312, 327S,  646E
 14, 2012022606, 125S,  514E
 14, 2012022612, 131S,  505E
 14, 2012022618, 138S,  496E
 14, 2012022700, 140S,  486E
 14, 2012022706, 144S,  476E
 14, 2012022712, 151S,  467E
 14, 2012022718, 157S,  458E
 14, 2012022800, 155S,  450E
 14, 2012022806, 157S,  445E
 14, 2012022812, 159S,  441E
 14, 2012022818, 162S,  435E
 14, 2012022900, 164S,  436E
 14, 2012022906, 163S,  434E
 14, 2012022912, 161S,  436E
 14, 2012022915, 164S,  438E
 14, 2012022918, 166S,  436E
 14, 2012022918, 166S,  436E
 14, 2012030100, 171S,  437E
 14, 2012030100, 171S,  437E
 14, 2012030106, 181S,  439E
 14, 2012030106, 181S,  439E
 14, 2012030112, 198S,  438E
 14, 2012030112, 198S,  438E
 14, 2012030118, 211S,  433E
 14, 2012030118, 211S,  433E
 14, 2012030200, 223S,  424E
 14, 2012030200, 223S,  424E
 14, 2012030206, 236S,  415E
 14, 2012030206, 236S,  415E
 14, 2012030212, 244S,  401E
 14, 2012030218, 251S,  390E
 14, 2012030300, 254S,  377E
 14, 2012030306, 256S,  364E
 14, 2012030312, 255S,  352E
 14, 2012030318, 260S,  345E
 14, 2012030400, 262S,  342E
 14, 2012030406, 264S,  340E
 14, 2012030412, 273S,  341E
 14, 2012030418, 286S,  345E
 14, 2012030500, 296S,  346E
 14, 2012030506, 303S,  349E
 14, 2012030512, 306S,  356E
 14, 2012030518, 304S,  370E
 14, 2012030600, 305S,  379E
 14, 2012030606, 307S,  385E
 14, 2012030612, 304S,  394E
 14, 2012030618, 300S,  407E
 14, 2012030700, 297S,  410E
 14, 2012030706, 294S,  410E
 14, 2012030712, 294S,  408E
 14, 2012030718, 294S,  406E
 14, 2012030800, 294S,  405E
 14, 2012030806, 295S,  403E
 14, 2012030812, 297S,  401E
 14, 2012030818, 295S,  397E
 14, 2012030900, 294S,  394E
 14, 2012030906, 295S,  387E
 14, 2012030912, 295S,  378E
 14, 2012030918, 295S,  369E
 14, 2012031000, 292S,  365E
 14, 2012031006, 290S,  360E
 14, 2012031012, 287S,  357E
 15, 2012022812, 117S,  694E
 15, 2012022818, 122S,  696E
 15, 2012022900, 125S,  692E
 15, 2012022906, 129S,  684E
 15, 2012022912, 135S,  677E
 15, 2012022918, 139S,  669E
 15, 2012030100, 144S,  658E
 15, 2012030106, 145S,  648E
 15, 2012030112, 148S,  642E
 15, 2012030118, 152S,  637E
 15, 2012030200, 157S,  637E
 15, 2012030206, 164S,  636E
 15, 2012030212, 165S,  640E
 16, 2012030606, 121S, 1000E
 16, 2012030612, 123S,  987E
 16, 2012030618, 134S,  980E
 16, 2012030700, 145S,  973E
 16, 2012030706, 149S,  958E
 16, 2012030712, 149S,  943E
 16, 2012030718, 153S,  929E
 16, 2012030800, 156S,  915E
 16, 2012030806, 160S,  904E
 16, 2012030812, 163S,  893E
 16, 2012030818, 167S,  881E
 16, 2012030900, 170S,  870E
 16, 2012030900, 170S,  870E
 16, 2012030906, 172S,  859E
 16, 2012030906, 172S,  859E
 16, 2012030912, 175S,  848E
 16, 2012030912, 175S,  848E
 16, 2012030918, 184S,  835E
 16, 2012030918, 184S,  835E
 16, 2012031000, 190S,  822E
 16, 2012031000, 190S,  822E
 16, 2012031000, 190S,  822E
 16, 2012031006, 197S,  811E
 16, 2012031006, 197S,  811E
 16, 2012031006, 197S,  811E
 16, 2012031012, 204S,  801E
 16, 2012031012, 204S,  801E
 16, 2012031012, 204S,  801E
 16, 2012031018, 210S,  795E
 16, 2012031018, 210S,  795E
 16, 2012031018, 210S,  795E
 16, 2012031100, 219S,  793E
 16, 2012031100, 219S,  793E
 16, 2012031106, 229S,  793E
 16, 2012031106, 229S,  793E
 16, 2012031112, 238S,  799E
 16, 2012031118, 253S,  805E
 16, 2012031200, 266S,  805E
 16, 2012031206, 276S,  817E
 16, 2012031212, 291S,  826E
 16, 2012031218, 304S,  842E
 17, 2012031106, 190S, 1134E
 17, 2012031112, 189S, 1141E
 17, 2012031118, 188S, 1147E
 17, 2012031200, 184S, 1150E
 17, 2012031206, 184S, 1152E
 17, 2012031212, 186S, 1152E
 17, 2012031218, 186S, 1151E
 17, 2012031300, 186S, 1150E
 17, 2012031306, 186S, 1146E
 17, 2012031312, 182S, 1139E
 17, 2012031318, 174S, 1133E
 17, 2012031400, 168S, 1127E
 17, 2012031406, 161S, 1126E
 17, 2012031412, 157S, 1128E
 17, 2012031412, 157S, 1128E
 17, 2012031418, 155S, 1129E
 17, 2012031418, 155S, 1129E
 17, 2012031500, 155S, 1131E
 17, 2012031500, 155S, 1131E
 17, 2012031506, 155S, 1130E
 17, 2012031506, 155S, 1130E
 17, 2012031512, 153S, 1136E
 17, 2012031512, 153S, 1136E
 17, 2012031512, 153S, 1136E
 17, 2012031518, 156S, 1146E
