 01, 2004083106,  38S,  880E
 01, 2004083112,  43S,  886E
 01, 2004083118,  51S,  891E
 01, 2004090100,  55S,  898E
 01, 2004090106,  59S,  905E
 01, 2004090112,  67S,  907E
 01, 2004090118,  74S,  906E
 01, 2004090200,  80S,  909E
 01, 2004090206,  86S,  913E
 01, 2004090212,  92S,  916E
 01, 2004090218,  92S,  923E
 01, 2004090218,  92S,  923E
 01, 2004090300,  92S,  928E
 01, 2004090300,  92S,  928E
 01, 2004090306,  96S,  930E
 01, 2004090312,  98S,  928E
 01, 2004090318,  96S,  926E
 01, 2004090400,  96S,  929E
 01, 2004090406,  98S,  931E
 01, 2004090412, 100S,  929E
 02, 2004102418,  87S,  633E
 02, 2004102500,  90S,  621E
 02, 2004102506,  92S,  610E
 02, 2004102512,  91S,  600E
 02, 2004102518,  87S,  591E
 02, 2004102600,  82S,  581E
 02, 2004102606,  82S,  569E
 02, 2004102612,  83S,  553E
 02, 2004102618,  88S,  537E
 02, 2004102700,  91S,  522E
 02, 2004102706,  92S,  508E
 02, 2004102712,  92S,  497E
 02, 2004102718,  96S,  485E
 02, 2004102800,  96S,  472E
 02, 2004102806,  93S,  454E
 02, 2004102812,  84S,  438E
 02, 2004102818,  83S,  424E
 02, 2004102900,  82S,  409E
 03, 2004110706,  68S,  827E
 03, 2004110712,  79S,  818E
 03, 2004110718,  88S,  810E
 03, 2004110800,  94S,  799E
 03, 2004110806,  99S,  791E
 03, 2004110812, 103S,  785E
 03, 2004110818, 107S,  779E
 03, 2004110900, 109S,  772E
 03, 2004110900, 109S,  772E
 03, 2004110900, 109S,  772E
 03, 2004110906, 110S,  766E
 03, 2004110906, 110S,  766E
 03, 2004110912, 108S,  760E
 03, 2004110912, 108S,  760E
 03, 2004110918, 107S,  756E
 03, 2004110918, 107S,  756E
 03, 2004111000, 107S,  753E
 03, 2004111000, 107S,  753E
 03, 2004111006, 108S,  750E
 03, 2004111006, 108S,  750E
 03, 2004111012, 109S,  747E
 03, 2004111012, 109S,  747E
 03, 2004111018, 110S,  745E
 03, 2004111018, 110S,  745E
 03, 2004111100, 111S,  743E
 03, 2004111100, 111S,  743E
 03, 2004111106, 113S,  742E
 03, 2004111106, 113S,  742E
 03, 2004111112, 116S,  740E
 03, 2004111118, 120S,  737E
 03, 2004111200, 123S,  734E
 03, 2004111206, 125S,  730E
 03, 2004111212, 126S,  724E
 03, 2004111218, 128S,  716E
 03, 2004111300, 130S,  707E
 03, 2004111306, 131S,  697E
 03, 2004111312, 131S,  689E
 03, 2004111318, 130S,  682E
 03, 2004111400, 131S,  674E
 03, 2004111406, 133S,  667E
 03, 2004111412, 135S,  662E
 03, 2004111418, 136S,  656E
