 01, 1976100218,  82S,  706E
 01, 1976100300,  91S,  720E
 01, 1976100306,  94S,  728E
 01, 1976100312,  92S,  732E
 01, 1976100318,  90S,  733E
 01, 1976100400,  88S,  733E
 01, 1976100406,  85S,  732E
 01, 1976100412,  80S,  728E
 01, 1976100418,  74S,  722E
 01, 1976100500,  72S,  715E
 01, 1976100506,  70S,  708E
 01, 1976100512,  68S,  701E
 01, 1976100518,  68S,  695E
 01, 1976100600,  69S,  686E
 01, 1976100606,  70S,  679E
 01, 1976100612,  71S,  676E
 01, 1976100618,  72S,  672E
 01, 1976100700,  73S,  669E
 01, 1976100706,  74S,  665E
 01, 1976100712,  75S,  662E
 01, 1976100718,  77S,  660E
 01, 1976100800,  78S,  657E
 01, 1976100806,  80S,  654E
 01, 1976100812,  83S,  650E
 01, 1976100818,  86S,  643E
 01, 1976100900,  89S,  635E
 01, 1976100906,  90S,  627E
 01, 1976100912,  89S,  619E
 01, 1976100918,  87S,  611E
 01, 1976101000,  85S,  604E
 01, 1976101006,  83S,  598E
 01, 1976101012,  80S,  592E
 01, 1976101018,  77S,  585E
 01, 1976101100,  74S,  579E
 01, 1976101106,  71S,  572E
 01, 1976101112,  68S,  564E
 01, 1976101118,  64S,  556E
 01, 1976101200,  61S,  547E
 01, 1976101206,  59S,  539E
 01, 1976101212,  58S,  532E
 01, 1976101218,  57S,  526E
 01, 1976101300,  56S,  519E
 01, 1976101306,  55S,  512E
 01, 1976101312,  54S,  506E
 01, 1976101318,  52S,  499E
 01, 1976101400,  51S,  490E
 01, 1976101406,  49S,  481E
 01, 1976101412,  48S,  472E
 01, 1976101418,  46S,  463E
 01, 1976101500,  45S,  455E
 01, 1976101506,  43S,  449E
 02, 1976110618,  94S,  899E
 02, 1976110700,  98S,  895E
 02, 1976110706, 100S,  890E
 02, 1976110712, 101S,  885E
 02, 1976110718, 101S,  879E
 02, 1976110800, 101S,  875E
 02, 1976110806, 100S,  870E
 02, 1976110812,  96S,  861E
 02, 1976110818,  91S,  848E
 02, 1976110900,  90S,  834E
 02, 1976110906,  90S,  821E
 02, 1976110912,  91S,  811E
 02, 1976110918,  93S,  801E
 02, 1976111000,  96S,  790E
 02, 1976111006,  98S,  778E
 02, 1976111012,  97S,  764E
 02, 1976111018,  93S,  749E
 02, 1976111100,  86S,  734E
 02, 1976111106,  80S,  719E
 02, 1976111112,  75S,  712E
 02, 1976111118,  71S,  708E
 02, 1976111200,  67S,  703E
 02, 1976111206,  63S,  700E
 02, 1976111212,  55S,  702E
 02, 1976111218,  45S,  709E
 02, 1976111300,  39S,  721E
 02, 1976111306,  38S,  731E
 02, 1976111312,  44S,  734E
 02, 1976111318,  50S,  733E
 02, 1976111400,  53S,  730E
 02, 1976111406,  56S,  727E
 02, 1976111412,  58S,  724E
 02, 1976111418,  60S,  720E
 02, 1976111500,  61S,  716E
 02, 1976111506,  61S,  710E
 02, 1976111512,  60S,  698E
 02, 1976111518,  61S,  685E
 02, 1976111600,  66S,  673E
 02, 1976111606,  73S,  664E
 02, 1976111612,  79S,  659E
 02, 1976111618,  84S,  656E
 02, 1976111700,  89S,  653E
 02, 1976111706,  94S,  650E
 02, 1976111712,  98S,  647E
 02, 1976111718, 101S,  643E
 02, 1976111800, 104S,  640E
 02, 1976111806, 107S,  636E
 02, 1976111812, 109S,  627E
 02, 1976111818, 110S,  621E
 02, 1976111900, 112S,  623E
 02, 1976111906, 112S,  626E
 02, 1976111912, 109S,  628E
 02, 1976111918, 105S,  630E
 02, 1976112000, 102S,  632E
 02, 1976112006,  98S,  634E
 02, 1976112012,  96S,  638E
 02, 1976112018,  97S,  644E
 02, 1976112100,  98S,  649E
 02, 1976112106,  99S,  652E
 02, 1976112112,  99S,  653E
 02, 1976112118, 100S,  654E
 02, 1976112200, 101S,  656E
 02, 1976112206, 102S,  657E
 02, 1976112212, 102S,  657E
 02, 1976112218, 102S,  657E
 02, 1976112300, 102S,  657E
 02, 1976112306, 102S,  657E
 02, 1976112312, 103S,  657E
 02, 1976112318, 105S,  658E
 02, 1976112400, 107S,  658E
 02, 1976112406, 109S,  658E
 02, 1976112412, 110S,  658E
 02, 1976112418, 111S,  657E
 02, 1976112500, 112S,  657E
 02, 1976112506, 113S,  656E
 02, 1976112512, 116S,  650E
 02, 1976112518, 119S,  640E
 02, 1976112600, 120S,  633E
 02, 1976112606, 121S,  626E
 02, 1976112612, 122S,  620E
 02, 1976112618, 122S,  614E
 02, 1976112700, 122S,  608E
 02, 1976112706, 122S,  601E
 02, 1976112712, 120S,  592E
 02, 1976112718, 117S,  581E
 02, 1976112800, 113S,  570E
 02, 1976112806, 110S,  560E
 02, 1976112812, 107S,  551E
 02, 1976112818, 104S,  542E
 02, 1976112900, 102S,  532E
 02, 1976112906, 100S,  523E
 02, 1976112912, 100S,  516E
 02, 1976112918, 102S,  512E
 03, 1976121500,  84S, 1030E
 03, 1976121506,  85S, 1022E
 03, 1976121512,  86S, 1015E
 03, 1976121518,  87S, 1009E
 03, 1976121600,  88S, 1003E
 03, 1976121606,  89S,  995E
 03, 1976121612,  90S,  987E
 03, 1976121618,  93S,  979E
 03, 1976121700,  96S,  971E
 03, 1976121706,  99S,  964E
 03, 1976121712, 102S,  958E
 03, 1976121718, 106S,  954E
 03, 1976121800, 110S,  951E
 03, 1976121806, 120S,  946E
 03, 1976121812, 129S,  939E
 03, 1976121818, 131S,  924E
 03, 1976121900, 133S,  908E
 03, 1976121906, 135S,  896E
 03, 1976121912, 138S,  884E
 03, 1976121918, 141S,  871E
 03, 1976122000, 145S,  858E
 03, 1976122006, 150S,  846E
 03, 1976122012, 156S,  833E
 03, 1976122018, 163S,  819E
 03, 1976122100, 172S,  804E
 04, 1976121600, 127S, 1400E
 04, 1976121606, 128S, 1396E
 04, 1976121612, 129S, 1393E
 04, 1976121618, 130S, 1390E
 04, 1976121700, 130S, 1387E
 04, 1976121706, 131S, 1384E
 04, 1976121712, 132S, 1381E
 04, 1976121718, 134S, 1379E
 04, 1976121800, 138S, 1377E
 04, 1976121806, 143S, 1377E
 04, 1976121812, 148S, 1379E
 04, 1976121818, 154S, 1383E
 04, 1976121900, 162S, 1387E
 04, 1976121906, 172S, 1393E
 04, 1976121912, 182S, 1398E
 04, 1976121918, 190S, 1402E
 04, 1976122000, 198S, 1405E
 05, 1977010106, 108S,  862E
 05, 1977010112, 109S,  859E
 05, 1977010118, 110S,  856E
 05, 1977010200, 111S,  853E
 05, 1977010206, 112S,  850E
 05, 1977010212, 113S,  847E
 05, 1977010218, 114S,  843E
 05, 1977010300, 115S,  840E
 05, 1977010306, 115S,  836E
 05, 1977010312, 115S,  831E
 05, 1977010318, 116S,  826E
 05, 1977010400, 116S,  822E
 05, 1977010406, 117S,  818E
 05, 1977010412, 118S,  810E
 05, 1977010418, 119S,  800E
 05, 1977010500, 119S,  790E
 05, 1977010506, 120S,  779E
 05, 1977010512, 121S,  766E
 05, 1977010518, 123S,  752E
 05, 1977010600, 124S,  737E
 05, 1977010606, 126S,  723E
 05, 1977010612, 127S,  711E
 05, 1977010618, 129S,  700E
 05, 1977010700, 131S,  688E
 05, 1977010706, 134S,  675E
 05, 1977010712, 136S,  660E
 05, 1977010718, 139S,  645E
 05, 1977010800, 141S,  630E
 05, 1977010806, 144S,  615E
 05, 1977010812, 148S,  599E
 05, 1977010818, 154S,  584E
 05, 1977010900, 164S,  573E
 05, 1977010906, 174S,  564E
